"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"YXRNUS32","journalArticle","2010","Navarro-Manchón, J.; Almenar Bonet, L.; Martínez-Dolz, L.; Sánchez-Lázaro, I.; Buendía Fuentes, F.; Raso Raso, R.; Ramon-Llín, J. Agüero; Rodriguez-Serrano, M.; Zorio Grima, E.; Salvador Sanz, A.","Mortality from renal dysfunction in heart transplant patients: creatinine versus glomerular filtration rate.","Transplantation proceedings","","1873-2623 0041-1345","10.1016/j.transproceed.2010.05.053","","INTRODUCTION: One of the most common, significant problems after heart transplantation (HT) is the development of renal dysfunction. In recent years,  the glomerular filtration rate (GFR) has replaced the serum creatinine as the  standard parameter for its determination. Our objective was to analyze which  renal function parameter (creatinine or GFR) at 1 year after HT better classified  patients who will die during follow-up. PATIENTS AND METHODS: The study included  316 consecutive HT patients surviving at least 1 year after transplantation.  Creatinine and GFR were determined by the Modification of Diet in Renal Disease  Study (MDRD4) equation. Mortality during the follow-up was analyzed to compare  both parameters using receiver operating characteristic curves. RESULTS: Over a  mean follow-up of 6±3 years, 97 patients died (30.7%). At 1 year after HT, the  patients who succumbed displayed a significantly higher mean creatinine value  (1.63±0.65 vs 1.41±0.64 mg/dL; P=.004) and a more decreased GFR (53.8 vs 60.8  mL/min/1.73 m2; P=.006). Both groups had the same area under the curve, 0.61 (95%  confidence interval: 0.54-0.68; P=.002). CONCLUSION: Among our population, GFR  calculated by the abbreviated MDRD4 equation did not provide any additional  prognostic value to serum creatinine at 1 year after HT to predict long-term  mortality.","2010-10","2023-07-10 09:10:22","2023-07-10 09:10:22","","3196-3198","","8","42","","Transplant Proc","","","","","","","","eng","Copyright © 2010 Elsevier Inc. All rights reserved.","","","","","","Place: United States PMID: 20970649","","","","Adult; Humans; Male; Female; Middle Aged; Area Under Curve; ROC Curve; *Glomerular Filtration Rate; Creatinine/*blood; Heart Transplantation/*adverse effects; Renal Insufficiency/etiology/*mortality/physiopathology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XHSQYWKY","journalArticle","1978","Farrar, W. H.; Calkins, G.","Sensitivity of the amylase-creatinine clearance ratio in acute pancreatitis.","Archives of internal medicine","","0003-9926","","","An elevated amylase-creatinine clearance ratio has been established as being highly specific for the diagnosis of acute pancreatitis. In the present study,  the sensitivity of this test was compared to that of the serum amylase and the  one-hour urinary amylase test in 29 patients with acute pancreatitis. Abnormal  elevations of the amylase-creatinine clearance ratio were found less frequently  than abnormal elevations of the serum and one-hour urinary amylases. Moreover,  abnormal elevations of the amylase-creatinine clearance ratio showed less  deviation from normal and values returned to normal sooner than those of the  serum and one-hour urinary amylases. When compared to the serum amylase and the  one-hour urinary amylase tests, the amylase-creatinine clearance ratio is a  relatively insensitive test in patients with acute pancreatitis.","1978-06","2023-07-10 09:10:22","2023-07-10 09:10:22","","958-962","","6","138","","Arch Intern Med","","","","","","","","eng","","","","","","","Place: United States PMID: 646567","","","","Adult; Humans; Male; Metabolic Clearance Rate; Acute Disease; Evaluation Studies as Topic; Creatinine/*metabolism; Amylases/blood/*metabolism/urine; Pancreatitis/*diagnosis/metabolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HQPFSUGL","journalArticle","2017","Udy, Andrew A.; Jarrett, Paul; Lassig-Smith, Melissa; Stuart, Janine; Starr, Therese; Dunlop, Rachel; Deans, Renae; Roberts, Jason A.; Senthuran, Siva; Boots, Robert; Bisht, Kavita; Bulmer, Andrew C.; Lipman, Jeffrey","Augmented Renal Clearance in Traumatic Brain Injury: A Single-Center Observational Study of Atrial Natriuretic Peptide, Cardiac Output, and Creatinine  Clearance.","Journal of neurotrauma","","1557-9042 0897-7151","10.1089/neu.2015.4328","","Augmented renal clearance (ARC) is being increasingly described in neurocritical care practice. The mechanisms driving this phenomenon are largely unknown. The  aim of this project was therefore to explore changes in renal function, cardiac  output (CO), and atrial natriuretic peptide (ANP) concentrations in patients with  isolated traumatic brain injury (TBI). This prospective observational cohort  study was conducted in a tertiary-level, university-affiliated intensive care  unit (ICU). Patients with normal plasma creatinine concentrations (<120 μmol/L)  at admission and no history of chronic kidney disease, admitted with isolated  TBI, were eligible for enrollment. Continuous CO measures were obtained using  arterial pulse waveform analysis. Eight-hour urinary creatinine clearances  (CL(CR)) were used to quantify renal function. ANP concentrations in plasma were  measured on alternate days. Data were collected from study enrollment until ICU  discharge, death, or day 15, which ever came first. Eleven patients, contributing  100 ICU days of physiological data, were enrolled into the study. Most  participants were young men, requiring mechanical ventilation. Median ICU length  of stay was 9.6 [7.8-13.0] days. Elevated CL(CR) measures (>150 mL/min) were  frequent and appeared to parallel changes in CO. Plasma ANP concentrations were  also significantly elevated over the study period (minimum value = 243 pg/mL).  These data suggest that ARC is likely to complicate the care of TBI patients with  normal plasma creatinine concentrations, and may be driven by associated  cardiovascular changes and/or elevated plasma ANP concentrations. However,  significant additional research is required to further understand these findings.","2017-01-01","2023-07-10 09:10:22","2023-07-10 09:10:22","","137-144","","1","34","","J Neurotrauma","","","","","","","","eng","","","","","","","Place: United States PMID: 27302851","","","","Adult; Humans; Male; Female; Middle Aged; Cohort Studies; Prospective Studies; Young Adult; Kidney/*metabolism; biomarkers; Atrial Natriuretic Factor/*blood; Metabolic Clearance Rate/*physiology; Creatinine/*blood; Cardiac Output/*physiology; Brain Injuries, Traumatic/*blood/diagnostic imaging/physiopathology; clinical management of CNS injury; traumatic brain injury","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FIKLRN76","journalArticle","2007","Gerber, David E.; Grossman, Stuart A.; Batchelor, Tracy; Ye, Xiaobu","Calculated versus measured creatinine clearance for dosing methotrexate in the treatment of primary central nervous system lymphoma.","Cancer chemotherapy and pharmacology","","0344-5704","10.1007/s00280-006-0339-x","","BACKGROUND: High-dose methotrexate (HDMTX) (>or=3 g/m2), the cornerstone of therapy for primary CNS lymphoma (PCNSL), is commonly dosed using a measured 24 h  creatinine clearance (CrCl) every 2-4 weeks. Because these collections are  cumbersome and at times unreliable, the use of a calculated CrCl was evaluated as  a potential alternative. METHODS: A retrospective analysis was performed on data  from all 287 treatment cycles from the 25 patients with PCNSL who participated in  a multi-center phase II clinical trial of HDMTX conducted by the New Approaches  to Brain Tumor Therapy (NABTT) CNS Consortium. RESULTS: The 25 patients had a  median age of 61 years (range 32-75). Seventeen (68%) were men. The patients  received a median of 14 (range 2-21) HDMTX treatments. For 256 of 287 treatments  (89%), data were available to compare the measured and calculated (using the  Cockcroft-Gault equation) CrCl. The average measured CrCl was 93 ml/min (95% CI,  89-96 ml/min), and the average calculated CrCl was 107 ml/min (95% CI, 102-112  ml/min). The Pearson correlation coefficient (r) was 0.49 (P<0.0001) between the  measured and calculated CrCl. The average MTX dose determined using measured CrCl  was 14.1 g (95% CI, 13.6-14.5 g), and the average MTX dose determined using  calculated CrCl was 14.7 g (95% CI, 14.2-15.1 g). MTX doses based on measured and  calculated CrCl were significantly correlated (r=0.72, P<0.0001). Of the 256  HDMTX treatments evaluated, 158 (62%) had reliable 48 h serum MTX levels  documented. Forty-seven levels (30%) were within target range (0.3-1 micromol/l),  99 levels (62%) were below target range (<0.3 micromol/l), 12 levels (8%) were in  the range associated with mild toxicity range (>1-3 micromol/l), and no levels  were in the range associated with severe toxicity (>3 micromol/l). Of these 158  treatments, the use of a calculated rather than measured CrCl would have yielded  an identical MTX dose for 48 treatments (30%), a higher MTX dose for 62  treatments (40%), and a lower MTX dose for 48 treatments (30%). This distribution  was not significantly different among the subsets of below target, within target  range, and above target MTX levels (P=0.87). CONCLUSIONS: In this cohort of  patients with PCNSL, there is significant correlation between the calculated and  measured CrCl. MTX doses determined using calculated and measured CrCl are not  significantly different. For these patients, there is no clear association  between the method of determining CrCl and serum MTX levels. As a result,  calculated CrCl is a reasonable alternative to measured CrCl in this patient  population and would avoid the inconvenience and potential inaccuracies  associated with measured CrCl.","2007-05","2023-07-10 09:10:22","2023-07-10 09:10:22","","817-823","","6","59","","Cancer Chemother Pharmacol","","","","","","","","eng","","","","","","","Place: Germany PMID: 16972068","","","","Adult; Humans; Male; Female; Middle Aged; Aged; Metabolic Clearance Rate; Retrospective Studies; Kidney Function Tests/*methods; Central Nervous System Neoplasms/*drug therapy/urine; Creatinine/*pharmacokinetics/urine; Lymphoma/*drug therapy/*urine; Methotrexate/*administration & dosage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G2HZ3JRB","journalArticle","2019","Duflot, Thomas; Vasse, Marianne; Guillerme, Jennifer; Schrapp, Aurélien; Mory, Celine; Imbert, Laurent; Djerada, Zoubir; Protais, Yves; Guillin, Olivier; Goetz, Hélène; Lamoureux, Fabien","Interest of adjusting urine cannabinoids to creatinine level to monitor cannabis cessation therapy in heavy smokers with psychiatric disorders.","Drug testing and analysis","","1942-7611 1942-7603","10.1002/dta.2672","","Up to 25% of hospitalized patients in a psychiatric department exhibit troubles linked to cannabis use. Weaning patients with psychiatric disorders off drugs of  abuse requires specific care to improve their clinical outcome. The present study  aims to develop a predictive model of urinary excretion of creatinine-normalized  cannabinoids (U(CNC) ) and to determine U(CNC) thresholds corresponding to the  widely used cut-offs of 20 ng/mL and 50 ng/mL for cannabinoids. One hundred  thirty-two patients with 452 urine samples were included between 2013 and 2017.  Urinary cannabinoids and U(CNC) elimination curves were computed for each  patient. Using a mono-exponential mixed effect model with 88 samples from 26  subjects exhibiting at least 3 decreasing U(CNC) in a row, the average calculated  elimination rate constant was 0.0108 ± 0.0026 h(-1) , corresponding to a mean  elimination half-life of 64 ± 12 hours. The use of U(CNC) is of particular  interest because of a high inter- and intra-individual variability of urinary  creatinine concentration (from 0.06 to 3.81 mg/mL). Moreover, U(CNC) allows for  the detection of diluted or concentrated urine specimens that may lead to false  positive (FP) or false negative (FN) results. Receiver operator characteristic  (ROC) curves were used to assess U(CNC) thresholds of 32.4 and 124.7 ng/mg that  provide a strong discrimination between positive and negative samples for  cannabinoids cut-offs of 20 and 50 ng/mL respectively. The developed model and  the defined U(CNC) thresholds allowed for the accurate prediction of the time  needed to reach a negative U(CNC) result that could be used by clinicians to  optimize clinical care.","2019-09","2023-07-10 09:10:22","2023-07-10 09:10:22","","1453-1459","","9","11","","Drug Test Anal","","","","","","","","eng","© 2019 John Wiley & Sons, Ltd.","","","","","","Place: England PMID: 31261442","","","","Adult; Humans; Male; Female; Middle Aged; Substance Abuse Detection; Creatinine/*urine; modeling; cannabinoids; creatinine; Cannabinoids/*urine; Marijuana Abuse/complications/*therapy/*urine; Marijuana Smoking/therapy/urine; Mental Disorders/complications; monitoring; psychiatry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79BMNWR2","journalArticle","1983","Rosansky, S. J.; Harwood, S. J.","Relationship of creatinine clearance to orthoiodohippurate measured effective renal plasma flow.","American journal of kidney diseases : the official journal of the National Kidney Foundation","","0272-6386","10.1016/s0272-6386(83)80068-7","","Effective renal plasma flow (ERPF) was measured utilizing 1-131 orthoiodohippurate (OIH). The OIH ERPF was correlated in 50 patients with routine  24-hour urine creatinine clearance measurements and with a formula predicting  creatinine clearance based on age, weight, and serum creatinine (formula  creatinine clearance). The filtration fraction (routine creatinine clearance/OIH  ERPF) in 38 patients with hypertensive nephrosclerosis, tubulointerstitial renal  disease, or normal renal function were compared. Filtration fractions in the  three groups tested were not statistically different. ERPF had a correlation  coefficient of 0.62 with routine creatinine clearance and 0.72 with formula  creatinine clearance. Thus, OIH ERPF correlates with creatinine clearance  measurements but cannot be used to replace creatinine clearance as a method of  evaluating renal function. The reasons for the lack of a stronger positive  correlation between ERPF and glomerular filtration rate (GFR) remain to be  elucidated.","1983-11","2023-07-10 09:10:22","2023-07-10 09:10:22","","229-232","","3","3","","Am J Kidney Dis","","","","","","","","eng","","","","","","","Place: United States PMID: 6638017","","","","Adult; Humans; Male; Female; Middle Aged; Aged; Metabolic Clearance Rate; Glomerular Filtration Rate; Kidney Function Tests; Hypertension/diagnosis; *Renal Circulation; Creatinine/*metabolism; *Iodohippuric Acid; Nephritis, Interstitial/diagnosis; Nephrosclerosis/diagnosis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YJYSGEIT","journalArticle","2002","Guitterez, Noel V.; Diaz, Alberto; Timmis, Gerald C.; O'Neill, William W.; Stevens, Melissa A.; Sandberg, Keisha R.; McCullough, Peter A.","Determinants of serum creatinine trajectory in acute contrast nephropathy.","Journal of interventional cardiology","","0896-4327","10.1111/j.1540-8183.2002.tb01067.x","","The aim of this study was to describe the trajectory of creatinine (Cr) rise and its determinants after exposure to radiocontrast media. Included were 98 subjects  who underwent cardiac catheterization and were randomized to forced diuresis with  i.v. crystalloid, furosemide, mannitol (if pulmonary capillary wedge pressure was  < 20 mmHg), and low dose dopamine versus intravenous crystalloid and matching  placebos. Baseline and postcatheterization serum Cr levels were analyzed in a  longitudinal fashion, allowing for differences in the time between blood draws,  to determine the different critical trajectories of serum Cr. The mean age,  baseline serum Cr, and Cr clearance (CrCl) were 69.3 +/- 10.8 years, 2.5 +/- 0.9  mg/dL, and 31.4 +/- 12.1 mL/min, respectively. The clinically driven  postprocedural observation time was 5.5 +/- 5.1 days (range 19 hours and one Cr  value to 25.7 days and 18 values). The mean maximum Cr was 3.3 +/- 1.4, range  1.7-8.7 mg/dL). Longitudinal models support baseline Cr clearance predictions for  the change in Cr at 24 hours, time as the determinant of Cr trajectory, and  requisite monitoring. For any given individual, a rise in Cr of < or = 0.5 mg/dL  in the first 24 hours after contrast exposure predicted a favorable outcome.  Baseline renal function is the major determinant of the rate of rise, height, and  duration of Cr trajectory after contrast exposure. Length of observation and  frequency of laboratory measures can be anticipated from these models.","2002-10","2023-07-10 09:10:22","2023-07-10 09:10:22","","349-354","","5","15","","J Interv Cardiol","","","","","","","","eng","","","","","","","Place: United States PMID: 12440177","","","","Humans; Middle Aged; Aged; Prognosis; Metabolic Clearance Rate; Diuresis; Creatinine/*blood; Isotonic Solutions; Contrast Media/*adverse effects; Acute Kidney Injury/*chemically induced/prevention & control; Cardiotonic Agents/therapeutic use; Crystalloid Solutions; Diuretics/therapeutic use; Dopamine/therapeutic use; Furosemide/therapeutic use; Mannitol/therapeutic use; Plasma Substitutes/therapeutic use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VHIQTY9T","journalArticle","2016","Altunbas, Gokhan; Yazc, Mehmet; Solak, Yalcin; Gul, Enes E.; Kayrak, Mehmet; Kaya, Zeynettin; Akilli, Hakan; Aribas, Alpay; Gaipov, Abduzhappar; Yazc, Raziye; Ozdemir, Kurtulus","Renal Drug Dosage Adjustment According to Estimated Creatinine Clearance in Hospitalized Patients With Heart Failure.","American journal of therapeutics","","1536-3686 1075-2765","10.1097/01.mjt.0000434042.62372.49","","It is of clinical importance to determine creatinine clearance and adjust doses of prescribed drugs accordingly in patients with heart failure to prevent  untoward effects. There is a scarcity of studies in the literature investigating  this issue particularly in patients with heart failure, in whom many have  impaired kidney function. The purpose of this study was to determine the degree  of awareness of medication prescription as to creatinine clearance in patients  hospitalized with heart failure. Patients hospitalized with a diagnosis of heart  failure were retrospectively evaluated. Among screened charts, patients with left  ventricular ejection fraction <40% and an estimated glomerular filtration rate  (eGFR) of ≤50 mL/min were included in the analysis. The medications and  respective doses prescribed at discharge were recorded. Medications requiring  renal dose adjustment were determined and evaluated for appropriate dosing  according to eGFR. A total of 388 patients with concomitant heart failure and  renal dysfunction were included in the study. The total number of prescribed  medications was 2808 and 48.3% (1357 medications) required renal dose adjustment.  Of the 1357 medications, 12.6% (171 medications) were found to be inappropriately  prescribed according to eGFR. The most common inappropriately prescribed  medications were famotidine, metformin, perindopril, and ramipril. A significant  portion of medications used in heart failure requires dose adjustment. Our  results showed that in a typical cohort of patients with heart failure, many  drugs are prescribed at inappropriately high doses according to creatinine  clearance. Awareness should be increased among physicians caring for patients  with heart failure to prevent adverse events related to medications.","2016-08","2023-07-10 09:10:22","2023-07-10 09:10:22","","e1004-1008","","4","23","","Am J Ther","","","","","","","","eng","","","","","","","Place: United States PMID: 24263162","","","","Humans; Male; Female; Middle Aged; Aged; Dose-Response Relationship, Drug; Aged, 80 and over; Retrospective Studies; Glomerular Filtration Rate; Ventricular Function, Left; Length of Stay; Creatinine/*blood; Heart Failure/*epidemiology; Hospitalization/*statistics & numerical data; Prescription Drugs/*administration & dosage/pharmacokinetics/therapeutic use; Renal Insufficiency/*epidemiology/*metabolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MXIB3BKN","journalArticle","1994","Leader, W. G.; Tsubaki, T.; Chandler, M. H.","Creatinine-clearance estimates for predicting gentamicin pharmacokinetic values in obese patients.","American journal of hospital pharmacy","","0002-9289","","","The Cockcroft-Gault and Salazar-Corcoran equations were compared with respect to prediction of gentamicin pharmacokinetic values in obese and nonobese patients,  and the results were used to formulate guidelines for calculating initial  gentamicin dosages in obese patients. Creatinine clearance (CLcr) was estimated  by applying the Cockcroft-Gault equation using total body weight (TBW), ideal  body weight (IBW), and dosage weight (DW) and with Salazar-Corcoran equations  using fat-free body mass (FBM) in 100 obese and 100 nonobese patients. Gentamicin  pharmacokinetic values (k, CL, and t1/2) were estimated by using CLcr estimated  by each method and standardized to a body surface area of 1.73 sq m. Actual  pharmacokinetic values were determined by using steady-state gentamicin  concentrations and a modified Sawchuk-Zaske equation; these values were compared  with the predicted values. In the obese patients, pharmacokinetic values  predicted from standardized CLcr by the Cockcroft-Gault equation using estimated  DW were not significantly biased, compared with actual values; most predictions  produced by the other methods were significantly biased. Predictions produced by  the DW method were generally more precise than those resulting from the other  methods. In nonobese patients, k values estimated by the Cockcroft-Gault equation  using IBW were not significantly biased, while values obtained with all other  methods were biased. All methods were biased when predicting CL and t1/2 in  nonobese patients. Significant correlations existed between standardized  estimates of CLcr (by all methods) and pharmacokinetic values in both groups.  Predictions of gentamicin k, CL, and t1/2 were best overall when CLcr was  estimated by the Cockcroft-Gault equation using DW, rather than by other  methods.(ABSTRACT TRUNCATED AT 250 WORDS)","1994-09-01","2023-07-10 09:10:22","2023-07-10 09:10:22","","2125-2130","","17","51","","Am J Hosp Pharm","","","","","","","","eng","","","","","","","Place: United States PMID: 7985687","","","","Adult; Humans; Male; Female; Middle Aged; Body Weight; Metabolic Clearance Rate; Obesity/*metabolism; Bias; Practice Guidelines as Topic; Body Surface Area; Creatinine/*metabolism; Gentamicins/administration & dosage/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2IKFAMFQ","journalArticle","1981","Hallynck, T.; Soep, H. H.; Thomis, J.; Boelaert, J.; Daneels, R.; Fillastre, J. P.; De Rosa, F.; Rubinstein, E.; Hatala, M.; Spousta, J.; Dettli, L.","Prediction of creatinine clearance from serum creatinine concentration based on lean body mass.","Clinical pharmacology and therapeutics","","0009-9236","10.1038/clpt.1981.181","","An equation for predicting endogenous creatinine clearance (CrCl) in adults and children (with both stable and unstable renal function) from serum creatinine  concentration is presented. The predictions are compared with four other  available estimating methods, bases on values in 110 subjects with renal  impairment of widely differing degrees. In patients with stable and with unstable  renal function the corelaion between measured and predicted CrCl was better with  the new equation. In patients with rapid changing renal function the new equation  resulted in accurate predictions CrCl within a few hours after the change, as  opposed to several with the other methods. The elimination rate constant of the  aminoglycoside antibiotic amikacin correlated more precisely with CrCl values  estimated from the new equation that with those measured doing 24 hr or with the  other prediction methods.","1981-09","2023-07-10 09:10:22","2023-07-10 09:10:22","","414-421","","3","30","","Clin Pharmacol Ther","","","","","","","","eng","","","","","","","Place: United States PMID: 7273606","","","","Adolescent; Adult; Humans; Male; Female; Middle Aged; Aged; Injections, Intravenous; Metabolic Clearance Rate/drug effects; Probability; Regression Analysis; *Body Composition; Skinfold Thickness; Acute Kidney Injury/metabolism; Creatinine/blood/*metabolism/urine; Amikacin/administration & dosage/metabolism/urine; Kidney/physiology/physiopathology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LFDLZWEE","journalArticle","1995","Landewé, R. B.; Vergouwen, M. S.; Goeei The, S. G.; Van Rijthoven, A. W.; Breedveld, F. C.; Dijkmans, B. A.","Antimalarial drug induced decrease in creatinine clearance.","The Journal of rheumatology","","0315-162X","","","OBJECTIVE: To confirm the antimalarial drug induced increase of creatinine to determine the factors contributing to this effect. METHODS: Patients with  rheumatoid arthritis (RA) (n = 118) who have used or still use antimalarials  (chloroquine or hydroxychloroquine). Serum creatinines prior to antimalarials and  serum creatinines during antimalarials were recorded and the creatinine clearance  was estimated. RESULTS: The mean creatinine clearance decreased from 99 ml/min to  92 ml/min (p < 0.001) after the start of antimalarial drugs. Fifty-five percent  of the patients with chloroquine compared to 15% of the patients with  hydroxychloroquine (chi 2 = 17.8; p < 0.001) had more than 10% decrease of the  creatinine clearance. Age (beta = 0.004; p = 0.0002) and the kind of antimalarial  (beta = 0.095; p = 0.0002) were strong independent predictors of the decrease of  the creatinine clearance in the multiple regression analysis. For patients using  chloroquine the mean age adjusted decrease of creatinine clearance was 11.2%.  CONCLUSION: Antimalarials cause a significant reduction of the creatinine  clearance. The use of chloroquine and older age were associated with decreased  creatinine clearance. Whether antimalarials affect glomerular filtration or  tubular excretion of creatinine remains to be investigated.","1995-01","2023-07-10 09:10:22","2023-07-10 09:10:22","","34-37","","1","22","","J Rheumatol","","","","","","","","eng","","","","","","","Place: Canada PMID: 7699677","","","","Adult; Humans; Male; Female; Middle Aged; Metabolic Clearance Rate; Regression Analysis; Retrospective Studies; Anti-Inflammatory Agents, Non-Steroidal/therapeutic use; Kidney/drug effects; Creatinine/*blood; Arthritis, Rheumatoid/*blood/complications/drug therapy; Chloroquine/*adverse effects; Gold/therapeutic use; Hydroxychloroquine/*adverse effects; Penicillamine/therapeutic use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BV87LIDY","journalArticle","2005","Lamb, Edmund J.; Wood, Joanna; Stowe, Helen J.; O'Riordan, Shelagh E.; Webb, Michelle C.; Dalton, R. Neil","Susceptibility of glomerular filtration rate estimations to variations in creatinine methodology: a study in older patients.","Annals of clinical biochemistry","","0004-5632","10.1258/0004563053026899","","BACKGROUND: It is recommended that measurement of serum creatinine should be supplemented with a creatinine-based estimation of glomerular filtration rate  (GFR). The influence of creatinine methodology on these estimates is not always  appreciated. We have studied differences in creatinine methods and their  influence on GFR estimation specifically in older people. METHODS: In all, 46  older patients (mean age 80 y, range 69-92 y) with predominantly mild or moderate  kidney disease were studied. Serum creatinine was measured using a rate Jaffe  method and two different enzymatic methods. Isotope dilution mass spectrometry  served as the reference creatinine method. GFR was estimated using both the  Modification of Diet in Renal Disease (MDRD) and Cockcroft and Gault formulae: a  51Cr-EDTA GFR estimation served as the reference GFR method. RESULTS: Both  enzymatic methods produced creatinine results that were significantly different  (P<0.001) from the reference method. The Jaffe method over- and underestimated  creatinine at low and high concentrations, respectively. The most likely  explanation for these differences relates to standardization of the assays.  Irrespective of creatinine method, the Cockroft and Gault formula tended to  underestimate GFR, and the MDRD formula to overestimate GFR. Use of the differing  creatinine methods to estimate GFR produced predictable biases of the estimate,  with mean GFR estimates varying by 14% across the creatinine methods. CONCLUSION:  Estimates of GFR depend critically upon the accuracy and precision of the  creatinine measurement used in their calculation.","2005-01","2023-07-10 09:10:22","2023-07-10 09:10:22","","11-18","","Pt 1","42","","Ann Clin Biochem","","","","","","","","eng","","","","","","","Place: England PMID: 15802027","","","","Humans; Male; Female; Aged; Mass Spectrometry; Metabolic Clearance Rate; Diet; Aged, 80 and over; Sensitivity and Specificity; Creatinine/*blood; Glomerular Filtration Rate/*physiology; Chromium Radioisotopes/pharmacokinetics; Edetic Acid/metabolism; Kidney Diseases/blood/*diagnosis; Statistics as Topic/methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P9UFIMEM","journalArticle","1994","Daley, B. J.; Maliakkal, R. J.; Dreesen, E. B.; Driscoll, D. F.; Bistrian, B. R.","Rapid clinical assessment of kidney function based on arm muscle circumference and serum creatinine.","Nutrition (Burbank, Los Angeles County, Calif.)","","0899-9007","","","A midarm muscle circumference (AMC) < 10th percentile indicates severe protein-energy malnutrition. We identified 20 consecutive patients receiving  specialized nutritional therapy from the Nutrition Support Service of the New  England Deaconess Hospital during a 3-mo period who had AMC < 10th percentile and  24-h urine and serum creatinine determinations performed. Mean weight was 96 +/-  25% of ideal body weight (IBW), with only 7 patients < 85% IBW, reaffirming that  weight is often insensitive for the identification of lean tissue loss.  Twenty-four-hour urine creatinine excretion confirmed most to be severely lean  body mass depleted (creatinine-height index < 60% in 17 subjects) as predicted by  AMC. Sixteen patients had normal kidney function as assessed by serum creatinine  levels and hospital norms (0.3-1.2 mg/dl). However, abnormal creatinine  clearances were found in 15 of 20 subjects (normal 80-100 ml/min), with a mean  value (53 +/- 23 ml/min) also below normal. These results suggest that the usual  normal range for serum creatinine, based on well-nourished patients, should be  adjusted in severely malnourished patients. Considering the upper limit of normal  serum creatinine in this population to be 0.7 mg/dl, to reflect the approximately  60% reduction in lean tissue indicated by an AMC < or = 10th percentile, would  identify all but 1 patient with an abnormal creatinine clearance (sensitivity  93%, specificity 67%). Use of a predictive formula (the Cockcroft-Gault equation)  also identified those with kidney dysfunction but overestimated actual function  to a level not usually requiring drug dose adjustment and did not obviate the  need for further testing.(ABSTRACT TRUNCATED AT 250 WORDS)","1994-04","2023-07-10 09:10:22","2023-07-10 09:10:22","","128-131","","2","10","","Nutrition","","","","","","","","eng","","","","","","","Place: United States PMID: 8025365","","","","Adult; Humans; Male; Female; Middle Aged; Aged; Body Weight; Metabolic Clearance Rate; Aged, 80 and over; *Anthropometry; Kidney/*physiopathology; *Arm; Creatinine/*blood; *Muscles; Protein-Energy Malnutrition/*physiopathology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
